customer_id,age,email,salary,country,phone,signup_date
C02636,29,user2636@example.com,152990,Australia,192-828-7629,2023-03-23
C03531,-100,user3531@example.com,145140,UK,6171843301,2023-02-26
C00376,26,user376@example.com,37812,USA,396-398-9677,2023-12-15
C01909,-100,user1909@example.com,133306,USA,929.871.4547,2023-10-30
C04347,28,,145652,Canada,3554223931,2023-03-27
C04394,46,user4394@example.com,157173,China,154 940 3230,2023-12-01
C04028,78,user4028@example.com,35577,Canada,226 470 3653,2023-03-26
C01605,76,user1605@example.com,-20000,UK,(803) 529-7148,2023-07-13
,51,@domain.com,143711,UK,162-372-1118,2023-02-01
C03678,38,user3678@example.com,,UK,143-297-1907,2023-01-26
C03491,68,user3491@example.com,-5000,Australia,3269150598,2023-09-03
C04880,60,.user@domain.com,151070,Canada,=1-734-732-5125,2023-04-08
C02959,70,user2959@example.com,33225,Canada,6686039480,2023-05-20
C01995,41,user@domain.,181883,Germany,430.493.6219,2023-08-01
C04971,56,user4971@example.com,75117,Brazil,(978) 332-3905,2023-12-25
C04370,18,user4370@example.com,112674,UK,(102) 965-3318,2023-01-18
C02377,36,user2377@example.com,82413,UK,763 273 9605,2023-01-05
C01343,43,user1343@example.com,-20000,Australia,2595976710,2023-04-06
C00321,26,user321@example.com,173369,Australia,286.279.3514,2023-11-28
C01620,-1,user1620@example.com,102920,,277.302.5605,2023-06-25
C03714,21,user3714@example.com,66018,UK,513 677 1897,2023-12-31
C02061,22,user2061@example.com,142470,UK,(958) 648-7480,2023-09-15
C02220,41,user2220@example.com,173314,Canada,=1-210-531-7977,2023-01-19
C01674,25,user1674@example.com,166385,Australia,(194) 370-5853,2023-12-07
C00261,76,user261@example.com,89234,Australia,(402) 718-3568,2023-07-22
C04432,18,user4432@example.com,155788,UK,8300745056,2023-11-25
,56,user2040@example.com,,UK,(575) 426-2860,2023-07-06
C00902,70,user902@example.com,171727,Canada,278.324.5292,2023-01-12
C03745,20,user3745@example.com,76562,Canada,7923014252,2023-10-26
C02027,52,user@.com,67419,UK,=1-977-840-4509,2023-08-20
C04235,63,,136170,USA,3400153865,2023-08-25
C01918,51,user1918@example.com,37135,UK,445.684.7465,2023-10-05
C01829,48,user1829@example.com,150589,Australia,,2023-12-25
C01574,72,user1574@example.com,190703,UK,133 115 1430,2023-06-03
C04409,41,user4409@example.com,138612,Canada,=1-184-318-2158,2023-08-14
C04209,52,user4209@example.com,30767,Germany,908.546.5294,2023-04-01
C00225,45,user225@example.com,172105,USA,(116) 598-2322,2023-01-11
,43,user724@example.com,,UK,128-915-9846,2023-03-27
C04792,51,user4792@example.com,43777,UK,(138) 350-1166,2023-10-12
C01142,-10,.user@domain.com,102567,USA,=1-997-685-9267,2023-04-02
C02763,60,@domain.com,189204,Canada,980.356.3875,2023-10-25
,46,user847@example.com,129977,Canada,530.645.8354,2023-08-01
C02552,28,user2552@example.com,96727,Canada,=1-369-164-6987,2023-12-25
,63,user2929@example.com,,UK,4520399955,2023-11-20
C00118,35,,92261,UK,(847) 848-9624,2023-02-21
,22,user646@example.com,32642,Canada,2299900457,2023-04-14
C00004,32,user4@example.com,119571,USA,1831314297,2023-06-15
C04171,45,user4171@example.com,176115,France,906-680-7822,2023-07-15
C00468,52,,107603,UK,(340) 763-6113,2023-09-01
C00006,25,user6@example.com,162661,UK,4642432004,2023-10-17
C00920,36,user920@example.com,148696,UK,(620) 497-9342,2023-09-13
C02596,24,user2596@example.com,52616,Australia,,2023-11-31
C01064,71,user1064@example.com,128046,UK,7301035934,2023-01-18
C02591,78,no-dot@com,-1000,UK,330.635.2688,2023-07-27
C00243,74,user243@example.com,97468,UK,(545) 357-6477,2023-03-16
C01161,-25,user1161@example.com,140684,Canada,=1-476-230-6134,2023-05-30
C02871,79,user2871@example.com,165440,Australia,(151) 834-2301,2023-03-08
C03736,74,user3736@example.com,133475,Australia,963.296.5375,2023-05-06
C02398,44,user2398@example.com,109823,Mexico,200 649 1836,2023-04-10
C03518,49,user3518@example.com,63635,USA,,2023-04-11
C01629,72,user3422@example.com,45198,USA,5952255182,2023-12-09
,72,user2564@example.com,96323,USA,=1-335-810-9697,2023-08-01
C01606,68,user1606@example.com,91602,Mexico,748.561.3639,2023-01-09
C04998,48,user4998@example.com,,UK,6973394281,2023-06-13
C02325,,user2325@example.com,30924,Australia,393 945 8363,2023-04-11
C02710,29,user2710@example.com,80492,,=1-193-779-6251,2023-09-14
C04413,58,user4413@example.com,59680,Australia,403 318 6897,2023-03-18
C01313,,user1313@example.com,198914,Australia,(212) 210-1346,2023-04-02
C03449,18,user3449@example.com,166023,Australia,,2023-11-04
C03813,26,user@domain.,84362,USA,207 803 5340,2023-03-17
C04671,48,user4671@example.com,0,UK,330.232.4713,2023-04-25
C02363,20,user2363@example.com,148128,UK,=1-381-708-1585,2023-10-09
C01976,65,user1976@example.com,166269,Canada,806-270-2196,2023-12-24
C03515,22,user3515@example.com,87388,USA,=1-649-864-4951,2023-06-10
C01762,54,user1762@example.com,157581,UK,8031053243,2023-09-24
C02740,54,user2740@example.com,184721,UK,(999) 769-5466,2023-04-07
C04675,67,user4675@example.com,187921,UK,623-291-7374,2023-12-24
C02473,74,user2473@example.com,126870,UK,511-688-5813,2023-06-22
C04008,66,,32251,UK,766 997 5939,2023-11-02
C01494,46,user1494@example.com,62299,Canada,2664876543,2023-10-14
C04207,51,user4207@example.com,-50000,Canada,7929459291,2023-10-28
C02159,31,user2159@example.com,126622,UK,=1-113-721-5473,2023-04-14
C01170,63,user1170@example.com,165699,Germany,(715) 390-3389,2023-09-11
C04531,54,user4531@example.com,169876,Canada,(272) 839-8811,2023-01-21
C00233,72,user233@example.com,77118,UK,5081499111,Jan 1 2023
C00067,67,,150592,USA,564.599.1495,2023-01-01
C01604,61,user1604@example.com,96125,UK,175 598 2250,2023-01-05
C03284,63,user3284@example.com,,Australia,(100) 167-3677,2023-03-22
C00160,72,user3597@example.com,106050,UK,=1-463-905-1278,2023-05-17
C00126,77,user126@example.com,,Canada,(136) 811-5981,2023-10-20
C01297,72,user1297@example.com,147797,Australia,=1-626-257-7729,2023-02-25
C01977,25,,37452,Australia,(627) 987-9672,2023-05-26
C04532,180,user4532@example.com,30595,UK,(101) 155-3910,2023-04-21
C04691,59,user4691@example.com,186829,UK,257.454.3527,2023-06-16
C02076,65,user2076@example.com,115886,UK,(951) 720-6114,2023-10-03
C03087,28,user3087@example.com,87986,UK,=1-555-170-9225,2023-10-18
C04360,78,,30028,USA,194.723.7599,2023-01-23
C03346,45,,73790,UK,774 507 6301,2023-01-20
C04479,56,user4479@example.com,133399,USA,612 373 3053,2023-06-06
C02798,22,user2798@example.com,184560,UK,(322) 829-4128,2023-07-01
C00919,52,,165506,UK,3640917193,2023-08-01
C01647,79,user@domain.,179395,USA,=1-434-705-7272,2023-08-06
C00365,66,user365@example.com,108532,Canada,,2023-06-05
C03288,52,user3288@example.com,53777,Australia,785-570-6615,2023-01-04
C02126,73,,173687,Australia,391.940.7982,2023-01-21
C04124,30,user4124@example.com,150198,Canada,(962) 293-7230,2023-12-24
C00526,75,,179696,Australia,832 476 6049,2023-12-08
C00056,54,user56@example.com,74760,UK,791 151 2735,2023-11-21
C00639,22,user639@example.com,198035,UK,992.929.4066,2023-07-26
,72,user303@example.com,52601,Australia,283 395 2260,2023-12-15
C02767,67,user2767@example.com,131503,USA,6129647344,2023-10-01
C01277,54,user1277@example.com,189090,Canada,609 627 9722,2023-09-20
C02056,27,user2056@example.com,45960,Canada,=1-652-120-1345,2023-04-07
C03645,50,user3645@example.com,179001,China,,2023-09-24
C04144,79,user4144@example.com,135585,USA,(837) 371-8033,2023-01-20
C02879,75,user2879@example.com,111463,UK,(999) 655-4102,2023-03-08
C04203,50,,111899,UK,708-771-5933,2023-09-27
C02287,49,user2287@example.com,187419,UK,=1-367-410-9422,2023-06-18
C02262,46,,169005,Canada,(534) 644-7282,2023-01-17
C02297,37,user2297@example.com,49627,Australia,326-330-1296,2023-03-05
C01754,59,user1754@example.com,64785,Canada,460 776 1010,2023-11-29
C01969,24,user1969@example.com,116803,USA,6527129795,2023-11-21
C04366,34,user4366@example.com,134143,Canada,235.207.6678,2023-05-22
C03118,19,user3118@example.com,,Australia,,2023-08-04
C02394,35,user2394@example.com,112733,UK,=1-384-193-4113,2023-12-18
C00524,30,user524@example.com,171650,Australia,658.533.8780,2023-02-30
C03901,62,user3901@example.com,-10000,Canada,2237090718,2023-07-11
C03123,49,user3123@example.com,,Canada,249-783-3080,2023-03-11
C04157,200,user4157@example.com,181613,UK,,2023-07-29
C01970,31,,148843,Canada,220.183.7692,2023-03-21
C00672,300,user672@example.com,103903,Australia,953 789 6902,2023-03-16
,75,user4189@example.com,107597,Mexico,1211744170,2023-09-12
C00667,,user667@example.com,,Australia,(394) 843-4149,2023-04-22
C04353,65,user4353@example.com,-10000,Australia,=1-975-105-7038,2023-09-11
C01888,79,user1888@example.com,165747,Canada,,2023-05-22
C03267,31,,152989,UK,203-249-5417,2023-01-01
C00281,73,user281@example.com,64064,UK,741.575.1022,2023-01-04
C01720,73,user@,51438,UK,=1-460-585-1016,2023-06-08
C02948,0,user2948@example.com,140776,Australia,,2023-03-08
C00900,50,user900@example.com,66468,UK,550.299.6896,2023-10-03
C00955,76,,154277,Australia,=1-900-804-6623,2023-11-12
C00761,54,user761@example.com,37352,Australia,8028543315,2023-02-13
,42,user1907@example.com,61831,USA,654-881-6698,2023-07-21
C04043,59,user4043@example.com,178778,Canada,=1-793-897-6702,2023-01-15
C03824,60,user3824@example.com,119326,UK,5853262260,2023-05-31
C04139,42,user4139@example.com,99603,Australia,840.486.6800,2023-11-07
C03819,78,user3819@example.com,181388,Australia,(540) 738-9877,2023-03-29
C04301,64,user4301@example.com,93248,UK,501-936-3574,2023-01-12
C02594,32,user2594@example.com,161250,Canada,9432070587,2023-12-13
C04165,38,user@domain.,184169,Australia,360-428-9372,2023-09-30
C03032,21,user3032@example.com,33720,Canada,8975746608,2023-06-16
C02058,67,user3580@example.com,103568,Canada,254-279-5734,2023-06-11
C02833,58,missingatsign.com,109465,UK,120 603 6633,2023-07-23
,40,user3473@example.com,139934,UK,213 394 3305,2023-04-08
C00138,61,user138@example.com,185159,Australia,,2023-06-20
C02181,76,user2181@example.com,44693,USA,449-577-2410,2023-08-24
C02129,22,user2129@example.com,113886,UK,=1-654-756-4319,2023-01-03
C03178,45,user3178@example.com,183541,UK,540.346.4776,2023-06-11
C04382,58,user4382@example.com,,Australia,1784983542,2023-04-13
C04262,70,user4262@example.com,107990,USA,273 131 4139,2023-11-16
C04345,,user4345@example.com,167821,UK,(471) 564-2270,2023-04-03
C01332,0,user1332@example.com,119499,USA,622-537-1846,2023-02-15
C02018,35,user2018@example.com,,USA,8249636686,2023-08-16
C02483,27,user2483@example.com,31073,Canada,(653) 456-2134,2023-11-04
C01359,40,user1359@example.com,41669,Australia,8793362077,2023-01-06
C01330,-5,user@.com,,Australia,637 413 4791,2023-07-18
C02151,55,user2151@example.com,120477,Canada,2495423827,2023-06-28
C02123,66,user@domain..com,124634,USA,,2023-03-30
C03982,-5,user3982@example.com,56572,Canada,=1-975-913-6254,2023-03-16
C01253,35,user1253@example.com,157006,UK,=1-941-926-9021,2023-09-13
C03279,31,user3279@example.com,71302,Canada,=1-493-382-7461,2023-03-28
C03375,52,,65450,UK,=1-933-659-7828,2023-02-06
C02815,,user2815@example.com,-50000,UK,905-166-2404,2023-12-15
C01849,77,user1849@example.com,34926,Spain,=1-405-203-2932,2023-02-18
C01756,999,user3038@example.com,81567,Canada,5920725544,2023-08-12
C00389,69,user389@example.com,130772,Australia,=1-829-664-2867,2023-05-05
C00236,200,user236@example.com,158557,USA,(220) 642-2567,2023-07-30
C01078,31,user@,0,Australia,441-239-8688,2023-08-29
C01985,69,user1985@example.com,177735,USA,8880426060,Jan 1 2023
C04364,21,user4364@example.com,,USA,154 930 5330,2023-02-29
C03963,34,user3963@example.com,152863,USA,291-684-3856,2023-09-07
C00771,34,user771@example.com,43261,UK,=1-634-293-8796,2023-04-31
C02166,76,user name@domain.com,188477,Australia,139-478-1472,2023-10-20
C00628,73,user674@example.com,139200,China,=1-312-389-2412,2023-11-15
C00250,-25,user250@example.com,161564,Canada,(897) 212-6343,2023-06-06
C01575,68,no-dot@com,125676,Canada,(909) 483-9502,2023-10-13
C03420,38,user3420@example.com,137509,Canada,139.979.2746,2023-09-29
C02082,32,user2082@example.com,124108,Canada,391 819 9736,2023-11-22
C01824,59,user1824@example.com,124283,Australia,=1-694-456-7615,2023-03-05
C00717,40,user717@example.com,146214,USA,=1-907-733-8244,2023-01-13
C04684,21,user4684@example.com,,Canada,8567924811,2023-05-05
C02049,61,user2049@example.com,39726,,366 155 5396,2023-04-29
C04179,79,@domain.com,142196,UK,378-181-8255,2023-06-28
C02725,73,user2725@example.com,83634,Australia,292 460 9810,2023-00-15
C04536,37,user4536@example.com,,Canada,190.384.5566,2023-02-04
,47,user1461@example.com,34992,Canada,=1-828-949-5227,2023-10-05
C01669,47,user1669@example.com,87530,UK,=1-571-222-3069,2023-11-29
C02757,59,user2757@example.com,172429,UK,(185) 880-2104,2023-01-26
C02001,-999,multiple@issues@invalid,-1,InvalidCountry,,invalid-date
C00405,250,user405@example.com,37415,Australia,3584676841,2023-08-07
C00385,71,user385@example.com,174941,Germany,481.897.8944,2023-10-03
C04507,56,user4507@example.com,,UK,478 462 9530,2023-07-11
C02153,73,user2153@example.com,191205,USA,2821400851,2023-01-02
C01634,78,user1634@example.com,88829,Australia,(898) 421-3003,2023-06-13
C04601,53,user4601@example.com,82066,Australia,=1-829-837-5395,2023-06-21
C03926,24,user3926@example.com,143689,Australia,229-304-3346,2023-03-05
C04159,28,user4159@example.com,153199,Brazil,407-175-4513,2023-12-18
C00224,45,,0,UK,7925383538,2023-10-07
C02194,54,user2194@example.com,47576,USA,814.550.5334,2023-08-23
C03137,19,user3137@example.com,150506,Canada,=1-131-527-2086,2023-07-16
C01825,39,user1825@example.com,177044,Australia,146-130-3607,2023-02-23
C04616,45,user4616@example.com,33435,Australia,564-990-5524,2023-04-06
C00543,70,user798@example.com,87620,Australia,(901) 245-7116,2023-10-18
C02872,71,user2872@example.com,-10000,Australia,428 740 9672,2023-03-15
C00010,75,user10@example.com,192993,USA,909.169.6042,2023-10-09
C01945,33,invalid-email,63065,UK,401 736 1510,2023-02-03
C01335,27,user1839@example.com,42748,USA,,Jan 1 2023
C00256,68,user256@example.com,84110,Australia,837 298 6875,2023-04-16
C04523,35,user4523@example.com,-10000,Canada,(820) 807-2543,2023-12-20
C01582,26,,113639,Australia,629.262.8166,2023-12-26
C02957,21,user2957@example.com,146045,UK,(422) 951-7144,2023-11-30
C00925,58,user925@example.com,73949,UK,1157215100,2023-07-31
C04444,73,user4444@example.com,40976,USA,,2023-11-14
C02509,51,user2509@example.com,102572,Australia,=1-259-243-8697,2023-08-30
C03776,53,user3776@example.com,169490,Australia,(578) 607-9947,2023-03-11
C04137,50,,154336,Germany,665 757 5065,2023-11-04
C02780,40,user2780@example.com,189379,Canada,=1-658-175-1324,invalid-date
C00540,32,user540@example.com,151950,China,460-530-9973,2023-03-13
C02746,52,user2746@example.com,57388,Australia,(778) 806-4653,2023-08-28
C04513,44,user4513@example.com,154984,UK,(541) 817-3756,2023-07-12
C04586,54,user4586@example.com,195912,USA,2750473645,2023-06-08
C01146,49,user1146@example.com,49288,UK,,2023-08-24
C00668,27,user668@example.com,,USA,,2023-03-14
C03020,41,,112263,USA,842-340-8458,2023-06-14
C00335,77,user358@example.com,39256,Canada,(290) 952-7254,2023-10-22
C02832,22,,101927,UK,698 685 3979,2023-11-17
C02784,33,user2784@example.com,56312,Canada,,2023-04-12
C01009,23,user1354@example.com,158126,Australia,4080891187,2023-09-01
C00471,54,user471@example.com,125102,Canada,651-433-1612,2023-05-05
C02704,58,user2704@example.com,175631,USA,902 558 2906,2023-07-05
C03331,19,user3331@example.com,-50000,Canada,7238476297,2023-03-20
,41,user3638@example.com,80901,Australia,845 327 3316,2023-01-22
C01397,39,user1397@example.com,102307,UK,946-113-1716,2023-12-16
C03585,,missingatsign.com,-1000,Australia,6349866419,2023-02-01
C04501,29,user4501@example.com,,USA,872.997.9897,2023-12-18
C03377,-10,user name@domain.com,108012,Canada,=1-779-152-9136,2023-11-23
C01257,39,user1257@example.com,184813,Australia,(453) 925-9711,2023-06-25
C03513,75,user3513@example.com,95938,Canada,(195) 448-4878,2023-09-29
C01251,-999,multiple@issues@invalid,-1,InvalidCountry,,invalid-date
C04823,72,user4823@example.com,45111,USA,(924) 769-2469,2023-02-26
C04299,77,user4299@example.com,35544,India,(343) 681-2690,2023-10-23
C03285,78,user3285@example.com,192478,Canada,371-844-8907,2023-03-02
C02934,62,user2934@example.com,100934,UK,560-498-4165,2023-04-31
C04176,45,user4176@example.com,37265,USA,9769596935,2023-03-14
C01853,68,user@@domain.com,,USA,993-992-3586,2023-04-15
C04885,79,user4885@example.com,65851,India,(325) 670-8444,2023-01-04
C02106,69,user2106@example.com,82975,Australia,534-607-3797,2023-05-06
C00134,-5,user134@example.com,61881,Australia,,2023-01-13
C00929,48,user929@example.com,53185,UK,663.186.3200,2023-08-29
C00824,60,user824@example.com,143053,Australia,281 959 1138,2023-11-24
C04558,26,user@domain.,129976,USA,4188138565,2023-03-26
C01532,42,user1532@example.com,,Australia,183 405 8396,2023-02-19
C01215,24,user1215@example.com,193165,UK,=1-600-165-9501,2023-08-10
C00505,59,user505@example.com,115091,USA,762 137 4309,2023-08-04
C04286,59,,170061,USA,(649) 567-9230,2023-12-12
C01997,61,user1997@example.com,166645,UK,631 384 6150,2023-05-08
C03073,79,user3073@example.com,168925,Australia,9769785826,2023-12-21
C01959,49,user1959@example.com,,UK,(956) 689-5801,2023-10-04
C01385,67,user1385@example.com,179180,USA,(556) 337-8109,2023-11-10
C00895,74,user895@example.com,95048,USA,8793873887,2023-03-15
C00456,36,,82874,Brazil,237 419 7374,2023-01-29
C04652,52,,88382,USA,290.427.8587,2023-07-05
C03710,73,user3710@example.com,144161,Australia,121.890.9199,2023-01-13
C04355,51,user4634@example.com,137658,Australia,617 916 8547,2023-03-24
C04269,76,user4269@example.com,156598,Australia,495-723-4760,2023-02-22
C03523,-5,user3523@example.com,145267,UK,856-199-1349,2023-02-16
C04135,,user4135@example.com,87705,Australia,909-694-7938,2023-06-07
C03603,35,user3603@example.com,45123,UK,740.850.5237,2023-12-24
C00714,68,user714@example.com,0,UK,,2023-10-05
C04187,64,user4187@example.com,116489,China,5682785101,2023-02-30
C02215,500,user2215@example.com,141048,USA,=1-689-811-8126,2023-06-31
C02924,32,user2924@example.com,54700,UK,678.584.2034,2023-02-05
C01811,59,user1811@example.com,,Canada,,2023-07-07
C03487,40,user3487@example.com,76015,Brazil,864.513.1332,2023-07-16
C03142,34,user3142@example.com,103805,USA,956.648.6359,2023-02-11
C01828,-5,,52927,USA,(890) 927-4876,2023-09-14
C01156,38,user1156@example.com,46999,Spain,8972064951,2023-05-18
C01325,25,user1325@example.com,33262,Australia,(975) 705-3436,2023-02-09
C04313,50,user4313@example.com,170565,Australia,163.841.4854,2023-00-15
C00511,26,user511@example.com,71328,USA,421-716-5882,2023-02-25
C00200,27,,82999,UK,292 599 2712,2023-06-28
C00500,150,,64998,USA,,2023-06-04
C04551,28,user4551@example.com,41953,Australia,(102) 798-1941,2023-10-07
C01857,43,user1857@example.com,46428,Australia,4830287810,2023-07-27
C01389,28,user1389@example.com,79649,USA,2211370833,2023-12-21
C03720,130,user3720@example.com,,UK,=1-841-333-9519,2023-01-01
C02387,51,user2387@example.com,125386,Australia,=1-647-966-9810,2023-10-10
C03237,69,user3237@example.com,192696,UK,351 565 3869,2023-09-11
C01541,65,user1541@example.com,-10000,Australia,840-783-3369,2023-04-25
C01218,40,user1218@example.com,195386,USA,=1-811-284-1087,2023-06-23
C02682,54,user2682@example.com,32716,USA,418-463-3906,2023-07-10
C02994,73,user2994@example.com,,Australia,309 289 2846,2023-06-17
C01192,18,user1192@example.com,119132,Canada,(314) 323-4205,2023-12-27
C01543,22,user1543@example.com,72946,Canada,254-569-3416,2023-10-18
C03302,62,user3302@example.com,45577,USA,680 439 5900,2023-04-06
C03325,68,user3325@example.com,55938,Australia,=1-391-241-2064,2023-11-16
C02136,37,user2540@example.com,114518,Canada,=1-854-971-1560,2023-07-19
C00954,25,user954@example.com,157619,Australia,(539) 888-7843,2023-03-31
C04331,-25,user4331@example.com,198993,UK,=1-431-202-7534,2023-06-16
C00733,67,,53248,Australia,782.903.3293,2023-04-19
C01157,22,user name@domain.com,171013,Canada,(328) 365-2895,2023-02-03
C03295,25,user3295@example.com,167799,UK,378 436 9336,2023-04-08
C02983,61,user2983@example.com,153549,UK,=1-603-107-6724,2023-11-29
C02157,26,user2157@example.com,70475,Canada,(105) 700-6085,2023-02-16
C01063,18,user1063@example.com,177175,USA,(619) 180-7983,2023-02-14
C02617,49,user2617@example.com,120436,UK,9121545413,2023-10-30
C01168,29,user1168@example.com,195159,UK,423 248 5863,2023-02-11
C03223,79,user3223@example.com,,UK,=1-153-686-3882,2023-05-07
C03637,40,user3637@example.com,79570,USA,=1-422-825-3001,2023-09-20
C02939,33,user2939@example.com,79178,Australia,=1-249-902-5468,2023-02-17
C04492,57,user name@domain.com,119367,UK,115-854-1523,2023-08-16
C03141,55,user3141@example.com,62355,Australia,9233928059,2023-08-20
C00144,25,user144@example.com,,Australia,408 587 9724,2023-01-01
,75,user3578@example.com,189762,UK,=1-784-690-9847,2023-07-18
C02783,69,user2783@example.com,109335,China,866 343 9037,2023-01-15
C00718,34,user718@example.com,96897,Canada,8081357418,2023-10-24
C01820,75,user1820@example.com,,USA,7372634805,2023-11-11
C02503,56,user2503@example.com,32881,Canada,417.956.2069,2023-07-30
C04361,26,user4361@example.com,77599,Canada,(546) 372-3900,2023-12-22
C04172,47,user4172@example.com,71846,USA,965 164 8701,2023-02-29
C00396,37,user396@example.com,45523,Canada,(231) 977-3332,2023-09-11
C04852,65,invalid-email,,USA,565-834-3671,2023-05-21
C04493,0,user4493@example.com,43265,USA,=1-140-758-7910,2023-08-05
C01366,-50,user1366@example.com,122876,China,615 824 9602,2023-04-05
C04573,57,,192297,USA,771.137.8224,2023-11-25
C00596,72,user596@example.com,134092,Australia,457-195-4337,2023-07-07
C03953,50,user3953@example.com,98359,Australia,,2023-05-14
C02915,42,user2915@example.com,150654,USA,168-431-8810,2023-09-07
C02327,46,,187550,Canada,103.645.6473,2023-10-13
C03767,39,user3767@example.com,0,USA,337 191 3173,2023-05-07
C03441,59,user3441@example.com,57675,USA,262.705.5056,2023-03-24
C02426,43,user3852@example.com,103495,UK,(753) 352-3180,2023-02-19
C04133,44,user4133@example.com,191616,UK,144.702.6810,2023-02-22
C04606,70,user4606@example.com,39190,UK,926 165 8059,2023-07-13
C02144,35,user2144@example.com,,USA,823 585 6816,2023-05-16
C01572,,user1572@example.com,,UK,958.914.7794,2023-11-28
C04080,37,user4080@example.com,-10000,USA,914-219-1828,2023-04-25
C01123,30,user1123@example.com,-20000,Australia,584 875 6521,2023-01-31
C01048,77,user2787@example.com,130963,UK,4139528900,invalid-date
C02968,33,invalid-email,56655,USA,451 868 2139,2023-12-28
C02505,63,.user@domain.com,166694,Canada,(818) 186-7384,2023-10-28
C00081,76,user@,67335,USA,3727525740,2023-10-01
C00676,,,146506,UK,(304) 260-9063,2023-05-24
C02809,47,user2809@example.com,40345,Australia,863.796.3553,2023-10-27
C03349,68,user3349@example.com,107129,Australia,990-902-3689,2023-05-16
C00729,24,user729@example.com,40103,USA,148-874-3043,2023-07-09
C00413,,user413@example.com,64148,UK,(872) 650-1070,2023-04-23
C01002,69,user3147@example.com,146220,UK,744.374.5444,2023-01-20
C01517,57,user1517@example.com,36589,UK,579 757 9767,2023-08-16
C00826,35,user@,57518,Canada,109 326 1324,2023-03-23
C03268,37,user3268@example.com,178472,Australia,125-621-4583,2023-08-02
C03975,34,user3975@example.com,191805,USA,=1-615-618-8182,2023-06-06
C00617,57,user617@example.com,165189,UK,5858839243,2023-08-08
C00115,38,user115@example.com,,Australia,,2023-07-29
C00418,31,user418@example.com,120453,Canada,=1-333-517-2848,2023-06-08
C03070,30,user3070@example.com,,UK,7861471668,2023-05-13
C01626,34,user1626@example.com,100021,USA,747.939.2052,2023-02-19
C04966,73,user4966@example.com,159070,UK,666.805.3651,2023-12-10
C04186,68,.user@domain.com,192434,UK,=1-490-680-6117,2023-06-14
C02897,,user2897@example.com,0,USA,659.862.4117,2023-10-17
C04687,63,user4687@example.com,133903,UK,234.248.4437,2023-03-26
C02083,66,user2083@example.com,37493,USA,=1-350-491-1282,2023-12-15
,66,user754@example.com,,Spain,(902) 703-7910,2023-08-08
C02547,20,user2547@example.com,132780,UK,=1-550-220-5576,2023-07-26
C03970,60,user3970@example.com,137044,Canada,,2023-01-04
C02249,78,user3374@example.com,81660,USA,177-921-5483,2023-06-16
C04108,63,user4108@example.com,50655,UK,7991219212,2023-04-12
C02445,28,user2445@example.com,176069,UK,,2023-05-24
C04381,32,user4381@example.com,129764,UK,,2023-11-30
C01067,47,user1067@example.com,42391,UK,392.690.8344,2023-01-01
C03914,44,user3914@example.com,95584,Australia,=1-731-492-7321,2023-12-20
C03499,57,user3499@example.com,178790,Canada,489-583-4215,2023-05-21
C02739,26,user@@domain.com,-1000,Canada,,2023-03-26
C04001,57,user4001@example.com,198600,USA,732-838-1522,2023-06-01
C01569,71,user1569@example.com,48395,Australia,940 760 7484,2023-03-12
C02428,34,user2428@example.com,181990,USA,8495636795,2023-04-22
C03747,54,user3747@example.com,,UK,=1-157-726-5575,2023-02-30
C04655,-25,user4655@example.com,113029,Canada,(687) 808-3022,2023-06-02
C01688,72,user@domain..com,49229,Canada,384-533-3690,2023-04-06
C00852,65,user@domain..com,99166,USA,418.164.2584,2023-09-23
C03547,67,user3547@example.com,65294,USA,4588976489,2023-11-10
C00748,77,user896@example.com,153130,Canada,2614528899,2023-07-08
C04593,41,,0,UK,(366) 307-1569,2023-07-12
C00336,37,user336@example.com,160722,Australia,125.511.4610,2023-02-26
C02840,26,user2840@example.com,124000,Canada,736-704-7844,2023-07-01
C03088,,user@domain.,199834,USA,(574) 381-7359,2023-02-21
C04612,51,user4612@example.com,155604,USA,(878) 508-3336,2023-06-17
C01349,53,user1349@example.com,,France,659-733-6618,2023-02-28
C01016,65,user1016@example.com,79522,USA,6619209856,2023-09-27
C02817,66,user2817@example.com,104807,Australia,973.192.6133,Jan 1 2023
C01632,39,user name@domain.com,35368,UK,(466) 351-2190,2023-08-16
C02490,50,user2490@example.com,44678,USA,988 861 4417,2023-03-23
C03731,27,user3731@example.com,35495,Canada,516.745.2192,2023-08-26
C03252,23,user@domain..com,93753,UK,320-545-3411,2023-01-13
C04650,35,user4650@example.com,128185,UK,125-255-8927,2023-09-30
C02071,21,user2071@example.com,135058,Canada,9060028594,2023-10-27
C04453,25,user4453@example.com,126516,USA,748 732 6567,2023-08-23
C04898,52,,131735,UK,=1-799-486-9314,2023-04-14
C01636,66,user1636@example.com,44719,USA,2412483267,2023-02-22
C02480,45,user2480@example.com,-20000,Canada,(891) 251-4377,2023-09-09
C02266,0,user2266@example.com,167161,Canada,149 575 5615,2023-01-17
C02960,69,user2960@example.com,140114,UK,(434) 727-1565,2023-08-30
C04747,66,user4747@example.com,166681,USA,,2023-00-15
C03060,54,user3060@example.com,183706,Canada,(954) 810-4085,2023-06-21
C02142,52,user2142@example.com,87724,UK,612.878.2921,2023-01-10
C03119,77,user3119@example.com,41549,Australia,(427) 349-8870,2023-10-24
C04741,,user4741@example.com,76950,Canada,=1-788-842-6486,2023-04-30
C04046,23,user4046@example.com,93884,UK,,2023-10-17
